video_id,R1,G1,B1,W1,R2,G2,B2,W2,R3,G3,B3,W3
7310626433129270560,112,129,158,0.3058571428571429,56,65,85,0.3395714285714286,180,185,200,0.3545714285714286
7310258308969991457,107,122,152,0.3072619047619047,47,55,78,0.3288690476190476,176,197,225,0.3638690476190476
7309427596553489696,199,180,171,0.2390357142857143,45,54,50,0.5602857142857143,125,110,98,0.2006785714285714
7309091598472727840,105,117,146,0.4841071428571428,176,196,218,0.2641071428571429,49,52,73,0.2517857142857143
7308758430318071072,10,7,7,0.3342857142857143,185,195,198,0.4789285714285714,124,114,111,0.1867857142857142
7306585450305555745,187,193,208,0.2969642857142857,55,72,98,0.3227232142857142,106,132,168,0.3803125
7304665669872782625,120,137,159,0.5528869047619047,183,195,207,0.2289583333333333,45,73,109,0.2181547619047619
7303586993965960480,185,191,206,0.3447916666666666,57,70,100,0.2847321428571429,117,131,157,0.3704761904761904
7303174310259166497,57,66,90,0.3141071428571428,200,199,205,0.3291666666666666,128,131,148,0.3567261904761905
7302346370701118752,198,211,231,0.494047619047619,44,49,56,0.2627380952380952,129,137,148,0.2432142857142857
7302041138670619936,102,91,94,0.2151785714285714,13,14,18,0.4121875,156,163,180,0.3726339285714286
7301229129314159904,21,30,18,0.5426071428571428,116,125,108,0.2446428571428571,61,71,52,0.21275
7300846195444927776,117,110,126,0.2291666666666666,184,187,195,0.6585714285714286,52,50,66,0.1122619047619047
7300495910595808545,32,114,137,0.2379336734693877,196,194,210,0.533954081632653,148,157,175,0.2281122448979591
7299732621825690912,130,119,124,0.4720833333333333,59,55,62,0.34375,167,175,196,0.1841666666666666
7298264093100674336,0,0,1,0.7343928571428572,149,155,164,0.1524642857142857,52,66,88,0.1131428571428571
7297134358689860896,188,207,230,0.2046428571428571,131,143,163,0.70925,49,54,60,0.0861071428571428
7296115605927644449,114,109,105,0.31325,192,190,185,0.4646785714285714,46,44,45,0.2220714285714285
7294901504752782625,190,203,227,0.2864285714285714,37,30,33,0.3676785714285714,109,138,183,0.3458928571428571
7294149539781463328,193,205,208,0.3647857142857142,23,43,40,0.4095714285714286,118,109,72,0.2256428571428571
7293176268361665824,175,169,187,0.1080803571428571,5,4,5,0.5635267857142857,87,72,90,0.3283928571428571
7292048482456587553,27,28,17,0.5433928571428571,214,219,220,0.2528571428571428,109,101,64,0.20375
7291300657355689249,41,37,46,0.1332142857142857,216,210,209,0.4159523809523809,109,132,161,0.4508333333333333
7290955653349133600,75,55,39,0.4500595238095238,155,120,64,0.4267261904761905,189,183,176,0.1232142857142857
7290457107726339360,31,56,71,0.4773214285714285,197,206,197,0.2183035714285714,96,118,137,0.304375
7289785625367153952,101,101,32,0.3819285714285714,202,206,203,0.0921785714285714,52,54,14,0.5258928571428572
7288326750243704096,108,144,169,0.4869642857142857,60,70,57,0.241845238095238,172,201,232,0.2711904761904762
7287986771483282720,154,191,236,0.4256122448979592,94,133,159,0.3043112244897959,59,68,50,0.2700765306122449
7285256841158790433,52,117,163,0.4611071428571429,152,146,136,0.2077857142857143,45,53,53,0.3311071428571429
7284876929713442080,154,155,155,0.1951785714285714,85,104,42,0.5161904761904762,47,67,21,0.2886309523809524
7283524894585883936,65,85,55,0.3504761904761905,161,190,178,0.3608333333333333,74,155,189,0.2886904761904761
7283139399582240032,16,17,16,0.3604910714285714,121,126,104,0.3145089285714286,191,210,231,0.325
7282663509505133856,108,135,160,0.2915,196,205,214,0.4966428571428571,31,50,69,0.2118571428571428
7281279828307856673,40,36,40,0.2263095238095238,115,113,119,0.3776785714285714,166,169,175,0.3960119047619048
7280571511138782496,156,119,83,0.2842261904761904,188,185,173,0.4032440476190476,60,26,37,0.3125297619047619
7280108212878200096,225,218,206,0.3859948979591837,29,28,31,0.403265306122449,122,116,107,0.2107397959183673
7279032970286009632,127,172,192,0.1645535714285714,90,116,46,0.4533035714285714,6,14,7,0.3821428571428571
7277939332831251744,48,56,24,0.4439285714285714,218,213,197,0.0839732142857142,120,134,59,0.4720982142857143
7276041559500475680,221,244,241,0.1545833333333333,46,62,38,0.2725,112,110,78,0.5729166666666666
7274647533002034465,124,128,126,0.2805,49,55,50,0.5430714285714285,212,230,242,0.1764285714285714
7271935381937884448,152,156,96,0.3117857142857143,62,79,44,0.3383928571428571,156,195,233,0.3498214285714285
7270111755886415137,204,197,186,0.3576587301587302,63,71,90,0.5136111111111111,244,172,100,0.1287301587301587
7269759073967525153,49,65,23,0.3560357142857143,109,123,66,0.4795,191,199,173,0.1644642857142857
7265326628274752801,187,198,189,0.3679166666666666,68,73,69,0.3180357142857143,127,137,127,0.314047619047619
7264958192017362208,133,159,63,0.6049285714285715,59,65,42,0.2770714285714286,184,186,188,0.118
7264173669612670240,121,114,74,0.3751428571428571,51,55,27,0.4767857142857143,211,200,157,0.1480714285714285
7262342975752113441,149,120,105,0.2691964285714285,240,225,217,0.2031696428571428,62,44,30,0.5276339285714285
7262001980095106337,158,187,240,0.5964285714285714,51,62,45,0.2667857142857143,49,90,136,0.1367857142857143
7259455690996075803,207,212,192,0.3224285714285714,55,57,31,0.3241071428571428,129,131,98,0.3534642857142857
7259047429796908315,121,121,99,0.2862053571428571,189,173,158,0.4260714285714285,70,77,32,0.2877232142857143
7258676118033599771,45,48,22,0.4903571428571429,201,224,234,0.2176785714285714,114,115,73,0.2919642857142857
7256066819247623450,86,87,22,0.2716071428571429,155,179,204,0.4436160714285714,96,113,98,0.2847767857142857
7254561581449612571,55,64,69,0.4091666666666667,102,118,136,0.2976785714285714,147,171,200,0.2931547619047619
7253425216984976667,58,64,82,0.3334285714285714,158,156,156,0.6110357142857142,219,209,214,0.0555357142857142
7252685251112176922,71,91,91,0.2744642857142857,220,210,196,0.3027857142857142,148,155,147,0.42275
7246768104922008858,143,136,130,0.3031071428571428,91,64,35,0.4763571428571428,230,222,201,0.2205357142857142
7245708272181759258,180,208,231,0.1426339285714285,49,66,65,0.4219196428571428,110,141,177,0.4354464285714285
7245239505911893274,42,98,130,0.3028571428571429,183,201,226,0.3988392857142857,48,56,10,0.2983035714285714
7244550731141844251,175,186,200,0.2240561224489796,72,84,40,0.2939030612244898,113,131,152,0.4820408163265306
7242719682128530714,59,60,49,0.3125,202,206,197,0.2588214285714286,108,120,97,0.4286785714285714
7242348894435167514,98,114,146,0.3866666666666666,186,181,180,0.2987202380952381,53,52,56,0.3146130952380952
7241956873698577691,126,132,80,0.3618154761904762,171,188,201,0.2680952380952381,56,61,30,0.3700892857142857
7241209133540609307,125,116,91,0.3472767857142857,150,168,197,0.3898660714285714,52,42,39,0.2628571428571428
7239735340737498395,64,67,11,0.38925,141,178,226,0.3225714285714285,67,94,126,0.2881785714285714
7239344688006728986,164,158,149,0.2877678571428571,61,48,44,0.3394345238095238,120,107,90,0.372797619047619
7238235896724704538,106,95,85,0.4782738095238095,43,30,29,0.3406547619047619,208,205,202,0.1810714285714285
7237872414581935386,110,117,129,0.2636309523809523,47,44,56,0.5273809523809524,171,204,216,0.2089880952380952
7237511650532773146,93,133,181,0.4632738095238095,38,56,72,0.3395238095238095,185,206,224,0.1972023809523809
7237120496020573467,52,85,130,0.3712946428571428,188,191,198,0.4361607142857143,60,39,34,0.1925446428571428
7236760874646637851,93,104,105,0.2469196428571428,180,199,212,0.1603125,40,45,46,0.5927678571428572
7236382869650689306,199,207,227,0.2869345238095238,35,41,17,0.3353869047619047,60,91,121,0.3776785714285714
7236043111128894747,240,240,236,0.3886785714285714,35,38,47,0.3646071428571428,135,132,138,0.2467142857142857
7235651777805290778,91,110,104,0.3691071428571428,47,60,30,0.3950714285714286,184,187,176,0.2358214285714285
7235266120414924058,162,179,200,0.2645833333333333,55,58,55,0.3558333333333333,116,116,118,0.3795833333333333
7234782434531839258,39,38,23,0.431875,138,139,137,0.1887053571428571,82,87,76,0.3794196428571428
7233784589523717402,165,97,24,0.2076785714285714,21,22,12,0.4241428571428571,110,75,13,0.3681785714285714
7233472157588753691,179,190,205,0.4380714285714285,49,44,46,0.2326428571428571,132,128,124,0.3292857142857143
7233097610821700890,106,106,102,0.2767410714285714,63,55,46,0.7082142857142857,249,249,249,0.0150446428571428
7230327665918512411,189,187,177,0.1568303571428571,81,124,184,0.5754910714285715,59,62,66,0.2676785714285714
7229342870518385946,68,83,29,0.5903571428571428,171,164,39,0.2462946428571428,166,179,192,0.1633482142857142
7228975701066550554,78,77,28,0.4045357142857143,164,173,174,0.4463928571428571,101,103,109,0.1490714285714285
7227881339125583131,25,27,15,0.3095833333333333,190,188,190,0.4352380952380952,95,96,107,0.2551785714285714
7227547227005209882,20,10,6,0.772797619047619,118,71,32,0.16625,206,182,118,0.0609523809523809
7227138868447923482,111,102,83,0.4189880952380952,39,34,28,0.4916666666666666,220,211,183,0.089345238095238
7226734943869750555,102,138,35,0.59125,152,202,227,0.175,48,58,62,0.23375
7226428593075752218,158,109,31,0.3108928571428571,61,32,12,0.4579464285714286,231,173,128,0.2311607142857142
7226043488738069787,181,185,187,0.4072619047619047,85,61,35,0.4195238095238095,143,120,114,0.1732142857142857
7225632323146943771,160,180,198,0.4113571428571428,107,117,82,0.2988571428571429,43,46,37,0.2897857142857143
7225296808900152603,88,92,56,0.4440714285714285,241,240,232,0.2380714285714285,155,149,135,0.3178571428571428
7224934115089370395,193,184,178,0.3832589285714285,108,100,104,0.2818303571428571,44,44,33,0.3349107142857143
7223080468101483781,73,108,131,0.3627232142857143,172,199,214,0.2419642857142857,24,40,56,0.3953125
7221875155184733445,24,39,40,0.501,94,108,151,0.2827142857142857,163,169,195,0.2162857142857142
7221552853356236037,88,82,95,0.2644047619047619,165,163,165,0.5847023809523809,39,32,39,0.1508928571428571
7219686321739123974,150,183,210,0.3887755102040816,95,110,131,0.3296173469387755,212,223,228,0.2816071428571428
7218857185764216069,130,127,131,0.4643452380952381,38,48,67,0.3207738095238095,88,93,105,0.2148809523809524
7218493650160897306,232,202,208,0.37125,33,28,41,0.1800595238095238,149,172,227,0.4486904761904762
7218219061707033882,147,146,149,0.5389732142857143,59,67,84,0.1791517857142857,21,21,23,0.281875
7215656408069442822,130,116,118,0.0253125,213,210,205,0.6955803571428572,34,32,32,0.2791071428571428
7215124561799449861,170,162,155,0.1227678571428571,246,245,245,0.5688839285714286,39,41,50,0.3083482142857143
7214767845383900421,22,29,19,0.341875,179,175,175,0.3774702380952381,118,137,142,0.2806547619047619
7213655175318211845,37,67,115,0.3933035714285714,191,195,209,0.2726785714285714,79,108,154,0.3340178571428571
7213453348270378246,167,147,145,0.2745238095238095,43,40,43,0.3336309523809523,106,96,94,0.3918452380952381
7213053350290459910,41,58,78,0.2614285714285714,118,134,143,0.2464880952380952,198,201,202,0.4920833333333333
7211932492914298118,80,124,168,0.2833630952380952,196,201,207,0.4822619047619048,41,74,114,0.234375
7211431817205878021,230,228,223,0.1924285714285714,184,167,153,0.4793214285714285,71,68,78,0.32825
7211130311667715334,115,105,99,0.3054017857142857,49,44,43,0.3798660714285714,167,182,206,0.3147321428571428
7210434710646836485,28,21,38,0.4305952380952381,187,176,171,0.26,134,129,129,0.3094047619047619
7209925340557348101,6,7,7,0.5294642857142857,216,218,223,0.2708482142857142,127,117,115,0.1996875
7208839545989762309,209,215,227,0.3068571428571429,75,83,102,0.3475357142857143,138,150,174,0.3456071428571428
7208539932422425861,86,122,173,0.6461904761904762,32,33,40,0.2678571428571428,208,204,206,0.0859523809523809
7207350500419702022,209,191,178,0.3508571428571428,40,34,36,0.3384285714285714,106,105,110,0.3107142857142857
7204907848449527045,164,174,192,0.2582738095238095,37,41,58,0.2305952380952381,82,113,162,0.5111309523809524
7203810617180933382,44,49,63,0.1997321428571428,104,103,110,0.6679464285714286,120,168,233,0.1323214285714285
7203048812351327494,193,193,192,0.0820089285714285,7,3,2,0.6119196428571428,99,74,42,0.3060714285714285
7202313398300724485,152,156,164,0.7364880952380952,97,112,133,0.2552380952380952,11,10,13,0.0082738095238095
7201579247616494853,9,9,14,0.26125,188,190,192,0.4681071428571428,79,104,135,0.2706428571428571
7198831282984324358,99,117,140,0.3445,32,47,68,0.21425,163,164,167,0.44125
7198189694750838022,57,37,34,0.2896173469387755,198,208,218,0.5184693877551021,142,110,114,0.1919132653061224
7197445468585037062,207,216,229,0.5416071428571428,61,121,163,0.2499404761904761,102,61,52,0.2084523809523809
7196711667420384517,55,113,182,0.4463839285714285,178,180,187,0.1578125,24,65,104,0.3958035714285714
7195937456271691014,138,126,122,0.4179166666666666,59,47,47,0.3332440476190476,210,180,150,0.2488392857142857
7195215450970606853,115,154,184,0.4771428571428571,71,99,129,0.2113392857142857,176,189,199,0.3115178571428571
7192298503878577413,91,127,174,0.2650446428571428,37,38,41,0.2794642857142857,212,211,217,0.4554910714285714
7191848035784117510,210,189,164,0.294,63,49,54,0.3016785714285714,139,135,146,0.4043214285714285
7188587993752702213,101,111,128,0.3462142857142857,35,44,41,0.3738928571428571,186,193,199,0.2798928571428571
7184844462525287685,206,2,22,0.0461904761904761,196,197,179,0.0870238095238095,44,54,67,0.8667857142857143
7184090635018784005,52,73,105,0.1930714285714285,202,205,205,0.51675,116,137,164,0.2901785714285714
7183009043407965445,80,112,122,0.5760714285714286,201,189,167,0.1179910714285714,80,73,32,0.3059375
7181547992061676805,176,176,176,0.2510714285714285,55,59,67,0.4326190476190476,104,110,120,0.3163095238095238
7179688144382512390,28,30,37,0.4166071428571428,182,188,197,0.3421428571428571,102,114,135,0.24125
7177655896699325702,217,211,217,0.638545918367347,71,113,135,0.1923979591836734,25,53,69,0.1690561224489795
7176917454893911301,111,139,173,0.2886904761904761,190,198,206,0.5060714285714286,44,67,101,0.2052380952380952
7172555111879757062,18,3,7,0.6025,182,116,100,0.1142602040816326,105,52,47,0.2832397959183673
7164772525006720262,168,185,209,0.3438571428571428,48,40,43,0.3234642857142857,127,134,143,0.3326785714285714
7143162692004482310,176,188,211,0.2963988095238095,43,67,58,0.3383333333333333,110,129,149,0.3652678571428571
7137227107456879877,75,77,81,0.1932589285714285,195,198,210,0.3819642857142857,137,140,153,0.4247767857142857
7135716231218318597,29,36,22,0.37775,193,197,196,0.3588928571428571,79,84,74,0.2633571428571428
7133481707449142533,194,206,213,0.442797619047619,69,91,34,0.3433333333333333,120,136,85,0.2138690476190476
7130906655885102341,193,192,179,0.2508333333333333,131,141,113,0.5275595238095238,52,57,52,0.2216071428571428
7130612533437762821,138,114,79,0.3152678571428571,198,195,179,0.3417410714285714,79,63,34,0.3429910714285714
7129505006046170373,96,121,153,0.3634523809523809,171,187,204,0.3642261904761905,36,47,50,0.2723214285714285
7127182082568113413,122,131,136,0.2954017857142857,188,190,190,0.3892857142857143,49,58,61,0.3153125
7116439198285958405,119,121,81,0.3310969387755102,186,183,167,0.3759438775510204,53,46,27,0.2929591836734694
7113851055355596038,64,73,57,0.3152380952380952,120,154,191,0.4444345238095238,133,132,62,0.2403273809523809
7112440653350571269,125,140,92,0.3277678571428571,50,65,47,0.2825,135,167,203,0.3897321428571428
7108997263912979717,66,92,54,0.4592410714285714,178,190,191,0.1301339285714285,136,161,62,0.410625
7104552926231743749,120,136,161,0.3417142857142857,215,220,223,0.2004642857142857,72,85,47,0.4578214285714285
7103816728982916357,1,2,0,0.2619196428571428,148,159,171,0.4191964285714286,102,104,33,0.3188839285714285
7101649191662882053,126,150,188,0.3391666666666666,64,80,51,0.4995833333333333,189,207,227,0.16125
7100934148864494854,130,147,50,0.3016964285714286,132,170,213,0.374375,61,83,20,0.3239285714285714
7098701138203069702,185,185,184,0.37875,75,88,38,0.2488571428571428,81,112,160,0.3723928571428571
7095721528142155014,121,95,107,0.3058333333333333,197,189,189,0.3943452380952381,23,22,22,0.2998214285714285
7088619536202648837,104,127,153,0.2732142857142857,152,183,214,0.3535357142857143,48,63,81,0.37325
7078227199463066886,96,151,181,0.1461607142857142,31,92,135,0.3265625,206,205,212,0.5272767857142857
7077571361660521733,34,44,56,0.1279285714285714,224,217,224,0.6017857142857143,168,161,171,0.2702857142857143
7070162555695615237,147,124,111,0.3497619047619048,208,209,207,0.4299107142857143,49,35,30,0.2203273809523809
7068640088774741254,113,114,118,0.4250255102040816,185,199,220,0.4738775510204082,31,31,41,0.1010969387755102
7067063225736580357,36,31,40,0.2541428571428571,197,172,163,0.3627142857142857,112,111,125,0.3831428571428571
7059301793574046982,67,126,190,0.620625,31,40,52,0.1140178571428571,149,194,235,0.2653571428571428
7041273346830454022,115,152,184,0.3899553571428571,60,78,99,0.2858482142857143,184,201,209,0.3241964285714285
7040300833019415813,120,104,107,0.4561309523809523,70,69,60,0.2638095238095238,164,162,160,0.2800595238095238
7036035511869246725,43,37,37,0.2367142857142857,200,165,158,0.3215357142857142,105,107,113,0.44175
7013121880366255365,107,111,84,0.2385714285714285,163,169,175,0.5358035714285714,46,53,24,0.225625
6969101040918465798,210,219,236,0.1870357142857142,56,73,53,0.60175,58,143,193,0.2112142857142857
7532594185912847638,121,132,125,0.53625,184,204,223,0.2516964285714286,57,62,54,0.2120535714285714
7524347836541046038,68,74,47,0.3210714285714285,158,175,200,0.4033035714285714,135,131,76,0.275625
7518292077080268054,123,141,93,0.4106696428571428,166,189,211,0.2736160714285714,75,92,51,0.3157142857142857
7508716246301510914,203,202,204,0.2171875,34,38,34,0.2188392857142857,121,129,99,0.5639732142857142
7506795063012232470,38,49,39,0.389,176,184,184,0.1428571428571428,110,122,72,0.4681428571428571
7506217095441435926,121,133,114,0.4074553571428571,72,80,57,0.3438839285714286,170,182,191,0.2486607142857143
7505058159258504470,189,207,216,0.2528061224489796,65,81,49,0.4994387755102041,119,129,116,0.2477551020408163
7502082897935928598,87,107,87,0.2977083333333333,7,14,13,0.4722321428571429,173,195,210,0.2300595238095238
7500926454671232278,183,166,137,0.4160714285714286,131,117,89,0.4384523809523809,56,52,33,0.1454761904761904
7495455289882184982,72,46,40,0.5219642857142858,229,205,174,0.0839285714285714,169,115,95,0.3941071428571429
7490268698918309142,55,66,82,0.2654285714285714,198,198,200,0.3724285714285714,124,130,139,0.3621428571428571
7486391346727537942,8,9,12,0.4833214285714285,202,202,205,0.2950357142857143,111,104,96,0.2216428571428571
7479158367873748246,115,136,161,0.1844345238095238,199,205,209,0.4982440476190476,42,58,82,0.3173214285714286
7478407463675481366,22,35,53,0.2081428571428571,113,167,218,0.5591785714285714,70,98,137,0.2326785714285714
7472755159945252118,74,105,146,0.1598571428571428,184,194,205,0.5948571428571429,30,58,98,0.2452857142857142
7467247804717550870,134,149,183,0.433422619047619,47,83,151,0.4097023809523809,201,206,227,0.156875
7459483581803482390,222,197,174,0.1814880952380952,86,85,93,0.5360714285714285,233,140,101,0.2824404761904762
7457155091238259990,190,194,205,0.3158928571428571,116,126,150,0.49975,45,44,41,0.1843571428571428
7455422115802565910,73,25,39,0.1860119047619047,7,2,4,0.6612202380952381,163,55,89,0.1527678571428571
7450928915159190806,143,160,183,0.4317857142857143,72,86,109,0.3680357142857143,206,210,209,0.2001785714285714
7448354400998853910,186,175,156,0.2896428571428571,59,57,63,0.2953571428571429,110,114,125,0.415
7447200750096223510,57,81,114,0.32675,200,198,193,0.3237857142857143,123,134,151,0.3494642857142857
7446429495948594454,133,149,176,0.24925,72,103,146,0.2198214285714285,202,202,205,0.5309285714285714
7444926040855661846,166,186,211,0.4186309523809524,91,117,154,0.4710714285714286,48,60,76,0.110297619047619
7443866656956255510,120,139,155,0.3563392857142857,23,27,33,0.1822767857142857,84,102,120,0.4613839285714285
7440567441777757472,89,110,139,0.3469387755102041,54,75,107,0.4860459183673469,174,168,166,0.1670153061224489
7439661735742557472,108,122,139,0.3591581632653061,175,183,189,0.5026020408163265,57,64,71,0.1382397959183673
7439269165111725345,196,208,223,0.8020535714285715,41,47,57,0.0615625,124,126,137,0.1363839285714285
7436892906801073441,191,175,164,0.2278125,110,82,61,0.3502232142857143,27,23,22,0.4219642857142857
7421851827794152737,131,135,134,0.2819642857142857,210,218,222,0.4446875,52,53,53,0.2733482142857142
7418157210896698657,3,5,5,0.4964285714285714,148,184,209,0.1963095238095238,73,103,115,0.3072619047619047
7269755991049260320,101,106,103,0.2648809523809524,204,216,230,0.4927380952380952,42,44,43,0.2423809523809524
7253058884762537242,59,64,49,0.3433928571428571,201,204,202,0.2976488095238095,129,133,114,0.3589583333333333
7252274964206832923,63,37,35,0.2923660714285714,170,171,170,0.3084375,116,104,96,0.3991964285714285
7250832194392886554,124,125,113,0.42125,197,200,199,0.2031428571428571,60,53,53,0.3756071428571428
7245283945619655963,108,125,76,0.4297321428571428,38,47,39,0.3951488095238095,155,180,200,0.1751190476190476
7239748390974704922,170,172,188,0.4068452380952381,15,197,190,0.1885714285714285,51,76,90,0.4045833333333333
7226711933150432538,158,162,127,0.2586607142857143,226,227,227,0.3763839285714285,38,58,47,0.3649553571428571
7202909898219326725,105,133,160,0.2823809523809524,161,171,184,0.4705357142857143,51,76,122,0.2470833333333333
7192172787723783430,120,151,185,0.2982440476190476,211,213,220,0.3495833333333333,54,80,108,0.352172619047619
7148719596487363845,174,180,192,0.4941071428571428,35,35,41,0.185,98,105,114,0.3208928571428571
7510326060676975894,198,167,147,0.321547619047619,66,33,30,0.3372619047619047,154,75,61,0.3411904761904762
7494590607797554454,38,48,62,0.3183035714285714,85,124,170,0.4638392857142857,195,205,218,0.2178571428571428
7494205664135236886,134,135,141,0.1645535714285714,206,219,235,0.6147321428571428,55,52,55,0.2207142857142857
7483554122663234838,48,103,177,0.3719285714285714,25,43,68,0.1544642857142857,207,215,227,0.4736071428571428
7475642830430522646,142,140,136,0.2514732142857143,63,60,59,0.3187053571428571,211,214,217,0.4298214285714286
7471186366500539670,68,59,61,0.14125,186,198,208,0.7390357142857142,133,133,140,0.1197142857142857
7467520617160396054,161,145,134,0.3342261904761904,65,46,41,0.2538095238095238,206,211,218,0.4119642857142857
7464890614258158870,219,220,224,0.5155059523809524,72,60,60,0.2928869047619047,148,142,142,0.1916071428571428
7463516081081027862,200,196,193,0.2993214285714285,47,44,52,0.3468928571428571,100,127,163,0.3537857142857142
7460568175726398742,63,36,39,0.3935119047619048,202,203,203,0.287797619047619,135,134,138,0.3186904761904762
7458380266004843798,203,209,218,0.6374489795918368,89,82,87,0.0951785714285714,164,166,175,0.2673724489795918
7456101045601570070,27,37,47,0.1302232142857143,187,186,201,0.3284821428571428,119,129,149,0.5412946428571429
7453132168940915991,91,127,170,0.4948928571428571,42,45,59,0.1707857142857143,177,186,199,0.3343214285714285
7453016788465454358,55,51,53,0.176547619047619,177,181,186,0.6433035714285714,121,118,118,0.1801488095238095
7452742967695002902,67,118,189,0.407172619047619,174,174,185,0.2970833333333333,52,67,112,0.2957440476190476
7444856032486116630,113,105,107,0.2054017857142857,47,39,39,0.5674107142857143,183,186,197,0.2271875
7439301301864877344,214,215,223,0.4733630952380952,61,48,50,0.319672619047619,138,129,129,0.2069642857142857
7397696022975188257,133,138,113,0.3546825396825396,72,70,62,0.3491666666666667,209,206,200,0.2961507936507936
7395222817677085985,153,186,218,0.4640178571428571,41,42,37,0.1991369047619047,108,122,82,0.3368452380952381
7384844059896057120,27,25,15,0.5018452380952381,202,217,231,0.1935119047619047,110,123,113,0.3046428571428571
7384476119744974112,118,133,118,0.3233214285714286,212,209,195,0.1970357142857143,47,61,46,0.4796428571428571
7384098121715813664,124,117,104,0.2475,31,33,31,0.4329464285714285,175,186,206,0.3195535714285714
7379994182741429536,199,183,167,0.3365773809523809,55,30,18,0.2925892857142857,161,112,65,0.3708333333333333
7371436708778315041,95,108,55,0.4729166666666666,140,147,160,0.2091369047619047,42,46,37,0.3179464285714286
7369882061445926177,63,98,47,0.4323214285714286,38,43,27,0.4857589285714285,190,196,160,0.0819196428571428
7361717788299250976,80,96,119,0.269375,132,179,228,0.5336160714285715,24,22,26,0.1970089285714285
7351084194061126945,54,52,55,0.2459948979591836,194,204,218,0.5165816326530612,129,126,127,0.2374234693877551
7343665662876781856,35,40,54,0.2635357142857142,178,196,217,0.4658571428571428,89,122,165,0.2706071428571429
7333568243367431456,144,154,169,0.1080803571428571,61,69,84,0.0684375,183,193,209,0.8234821428571428
7332865581789629729,123,91,70,0.3238928571428571,204,188,173,0.1833928571428571,47,25,15,0.4927142857142857
7332521954538245408,73,125,177,0.56325,196,200,205,0.2413571428571428,36,38,43,0.1953928571428571
7325764964172467489,116,107,102,0.1857142857142857,37,24,21,0.3857738095238095,186,192,200,0.4285119047619047
7282668264617004321,123,145,164,0.4155229591836735,69,68,48,0.3436862244897959,204,210,218,0.2407908163265306
7273016085954317600,193,184,168,0.2611479591836734,53,55,46,0.3936224489795918,121,120,95,0.3452295918367347
7261658279900744987,166,186,218,0.3923809523809524,38,39,24,0.3610416666666666,124,117,110,0.2465773809523809
7259307845332602139,70,79,51,0.3557738095238095,149,155,88,0.4073511904761904,207,204,168,0.236875
7252374564108274970,69,133,182,0.1904761904761904,97,95,52,0.5761904761904761,196,191,195,0.2333333333333333
7252271385467161882,104,99,103,0.3466964285714285,16,21,21,0.3803125,227,213,218,0.2729910714285714
7251996103178997018,170,166,131,0.4185714285714286,66,63,42,0.4430714285714285,82,158,233,0.1383571428571428
7249813717225950490,65,57,41,0.3670039682539682,135,117,80,0.3427777777777778,193,177,145,0.2902182539682539
7249677053153283354,182,182,179,0.3322420634920635,64,56,51,0.3008730158730158,131,116,103,0.3668849206349206
7249312172956732698,235,237,241,0.2913541666666667,154,137,128,0.4180952380952381,66,59,56,0.2905505952380952
7246805127942737178,139,128,92,0.3816071428571428,146,175,209,0.2967857142857142,56,52,40,0.3216071428571428
7246672390841715995,54,44,42,0.2403035714285714,165,166,168,0.4819107142857143,133,114,105,0.2777857142857143
7246343164108295450,69,45,29,0.3908482142857143,200,202,209,0.1851339285714285,94,118,145,0.4240178571428571
7246301041979886875,79,71,57,0.2770714285714286,210,209,218,0.3548571428571428,149,154,159,0.3680714285714285
7245182525016935707,115,137,91,0.3816666666666666,48,64,22,0.397202380952381,189,201,207,0.2211309523809523
7244559099352976666,4,6,8,0.4343452380952381,192,208,225,0.4030952380952381,130,126,116,0.1625595238095238
7242237385772240155,180,175,177,0.4242857142857142,2,1,1,0.3584523809523809,74,79,65,0.2172619047619047
7241878874672385306,180,204,213,0.2192261904761904,58,68,27,0.4328571428571429,120,140,67,0.3479166666666666
7236674356540165402,164,164,171,0.3589285714285714,39,38,35,0.4071071428571428,120,110,104,0.2339642857142857
7221070563538717957,240,235,235,0.1869642857142857,104,90,67,0.3391071428571429,145,173,202,0.4739285714285714
7216240671097736454,196,189,206,0.3954910714285714,32,37,41,0.4001785714285714,118,136,166,0.2043303571428571
7216007272311344390,66,43,35,0.379234693877551,206,186,180,0.2477806122448979,149,110,94,0.372984693877551
7215611067286703366,202,201,215,0.289047619047619,122,137,162,0.3522023809523809,65,62,67,0.35875
7210806075354811654,92,106,135,0.2566964285714285,43,48,59,0.1772916666666666,182,186,201,0.5660119047619048
7205961411942468870,92,122,166,0.3085357142857143,205,206,216,0.3198571428571428,23,33,48,0.3716071428571428
7205134218328902917,22,30,31,0.2016326530612245,190,190,201,0.5788775510204082,82,98,126,0.2194897959183673
7191896362630302981,56,49,47,0.4718571428571428,115,118,129,0.3173571428571428,188,192,215,0.2107857142857143
7190655063470116101,44,60,89,0.1232142857142857,184,187,206,0.3360119047619048,74,110,157,0.5407738095238095
7176549919933664517,87,71,54,0.3329761904761905,227,222,227,0.2810119047619047,153,131,118,0.3860119047619048
7164417550791494918,31,49,76,0.4626785714285714,172,164,189,0.3341581632653061,132,87,77,0.2031632653061224
7163942959916895493,41,59,45,0.2807738095238095,248,242,244,0.4394642857142857,157,145,136,0.2797619047619047
7161307348827426053,229,222,219,0.4520357142857142,80,64,51,0.3617142857142857,154,135,120,0.18625
